# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1376054	1377358	-	CAF30952.1			Aminotransferase (subgroup I)			MMP1396	1305	434	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1377736	1381305	+					smc1		MMP1397	3570		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1377736	1381305	+	CAF30953.1			structural maintenance of chromosome protein	smc1		MMP1397	3570	1189	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1381339	1382586	+					dapE		MMP1398	1248		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1381339	1382586	+	CAF30954.1			Succinyl-diaminopimelate desuccinylase	dapE		MMP1398	1248	415	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1382587	1383225	+							MMP1399	639		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1382587	1383225	+	CAF30955.1			Aspartate/glutamate/uridylate kinase			MMP1399	639	212	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1383244	1383408	+							MMP1400	165		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1383244	1383408	+	CAF30956.1			M. jannaschii predicted coding region MJ0458.1			MMP1400	165	54	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1383440	1383709	+					aEF-1 beta		MMP1401	270		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1383440	1383709	+	CAF30957.1			translation elongation factor aEF-1 beta	aEF-1 beta		MMP1401	270	89	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1383801	1384010	+							MMP1402	210		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1383801	1384010	+	CAF30958.1			hypothetical protein			MMP1402	210	69	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1384030	1384491	+					rplV		MMP1403	462		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1384030	1384491	+	CAF30959.1			LSU ribosomal protein L22P	rplV		MMP1403	462	153	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1384502	1385137	+					rpsC		MMP1404	636		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1384502	1385137	+	CAF30960.1			SSU ribosomal protein S3P	rpsC		MMP1404	636	211	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1385148	1385363	+					rpmC		MMP1405	216		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1385148	1385363	+	CAF30961.1			LSU ribosomal protein L29P	rpmC		MMP1405	216	71	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1385447	1385755	+							MMP1406	309		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1385447	1385755	+	CAF30962.1			Protein translation factor SUI1 homolog			MMP1406	309	102	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1385831	1386121	+							MMP1407	291		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1385831	1386121	+	CAF30963.1			Protein of unknown function UPF0086			MMP1407	291	96	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1386287	1386616	+					rpsQ		MMP1408	330		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1386287	1386616	+	CAF30964.1			SSU ribosomal protein S17P	rpsQ		MMP1408	330	109	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1386637	1387035	+					rplN		MMP1409	399		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1386637	1387035	+	CAF30965.1			LSU ribosomal protein L14P	rplN		MMP1409	399	132	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1387055	1387414	+					rplX		MMP1410	360		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1387055	1387414	+	CAF30966.1			LSU ribosomal protein L24P	rplX		MMP1410	360	119	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1387426	1388160	+							MMP1411	735		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1387426	1388160	+	CAF30967.1			SSU ribosomal protein S4E			MMP1411	735	244	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1388189	1388734	+					rplE		MMP1412	546		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1388189	1388734	+	CAF30968.1			LSU ribosomal protein L5P	rplE		MMP1412	546	181	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1388744	1388905	+					rpsN		MMP1413	162		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1388744	1388905	+	CAF30969.1			SSU ribosomal protein S14P	rpsN		MMP1413	162	53	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1388924	1389316	+					rpsH		MMP1414	393		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1388924	1389316	+	CAF30970.1			SSU ribosomal protein S8P	rpsH		MMP1414	393	130	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1389338	1389886	+					rplF		MMP1415	549		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1389338	1389886	+	CAF30971.1			LSU ribosomal protein L6P	rplF		MMP1415	549	182	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1389896	1390303	+							MMP1416	408		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1389896	1390303	+	CAF30972.1			LSU ribosomal protein L32E			MMP1416	408	135	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1390330	1390779	+							MMP1417	450		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1390330	1390779	+	CAF30973.1			LSU ribosomal protein L19E			MMP1417	450	149	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1390803	1391384	+							MMP1418	582		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1390803	1391384	+	CAF30974.1			LSU ribosomal protein L18P			MMP1418	582	193	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1391395	1392072	+					rpsE		MMP1419	678		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1391395	1392072	+	CAF30975.1			SSU ribosomal protein S5P	rpsE		MMP1419	678	225	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1392104	1392568	+					rpmD		MMP1420	465		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1392104	1392568	+	CAF30976.1			LSU ribosomal protein L30P	rpmD		MMP1420	465	154	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1392583	1393014	+					rplO		MMP1421	432		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1392583	1393014	+	CAF30977.1			LSU ribosomal protein L15	rplO		MMP1421	432	143	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1393242	1394570	+					secY		MMP1422	1329		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1393242	1394570	+	CAF30978.1			Aldehyde dehydrogenase:SecY protein	secY		MMP1422	1329	442	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1394610	1395509	-							MMP1423	900		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1394610	1395509	-	CAF30979.1			putative glycosyl transferase, family 4:Aldehyde dehydrogenase			MMP1423	900	299	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1395606	1398164	+							MMP1424	2559		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1395606	1398164	+	CAF30980.1			Oligosaccharyl transferase, STT3 subunit			MMP1424	2559	852	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1398277	1398816	+							MMP1425	540		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1398277	1398816	+	CAF30981.1			Protein of unknown function DUF127			MMP1425	540	179	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1398840	1399460	+					dcd		MMP1426	621		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1398840	1399460	+	CAF30982.1			Bifunctional dCTP deaminase/dUTP diphosphatase	dcd		MMP1426	621	206	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1399464	1400840	+							MMP1427	1377		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1399464	1400840	+	CAF30983.1			Conserved Hypothetical Protein			MMP1427	1377	458	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1400913	1401074	+							MMP1428	162		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1400913	1401074	+	CAF30984.1			hypothetical protein			MMP1428	162	53	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1401129	1401446	-					rpm		MMP1429	318		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1401129	1401446	-	CAF30985.1			Transcription factor TFIIS:DNA-directed RNA polymerase, M/15 kDa subunit	rpm		MMP1429	318	105	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1401518	1402954	-							MMP1430	1437		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1401518	1402954	-	CAF30986.1			putative TRK system cation (K+) uptake protein			MMP1430	1437	478	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1402976	1403914	-					2pgk		MMP1431	939		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1402976	1403914	-	CAF30987.1			2-phosphoglycerate kinase	2pgk		MMP1431	939	312	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1403999	1405015	-					purA		MMP1432	1017		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1403999	1405015	-	CAF30988.1			Adenylosuccinate synthase	purA		MMP1432	1017	338	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1405125	1405604	-							MMP1433	480		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1405125	1405604	-	CAF30989.1			Ribosomal protein L11			MMP1433	480	159	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1405718	1406158	-							MMP1434	441		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1405718	1406158	-	CAF30990.1			LSU ribosomal protein L24A			MMP1434	441	146	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1406294	1406533	-							MMP1435	240		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1406294	1406533	-	CAF30991.1			protein translocase subunit SecE related protein			MMP1435	240	79	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1406564	1407646	-					ftsZ1		MMP1436	1083		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1406564	1407646	-	CAF30992.1			Cell division protein FtsZ	ftsZ1		MMP1436	1083	360	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1407714	1408973	+					top6A		MMP1437	1260		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1407714	1408973	+	CAF30993.1			DNA topoisomerase VI A	top6A		MMP1437	1260	419	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1409164	1410327	+							MMP1438	1164		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1409164	1410327	+	CAF30994.1						MMP1438	1164	387	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1410479	1411699	+							MMP1439	1221		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1410479	1411699	+	CAF30995.1			2,3-bisphosphoglycerate-independent phosphoglycerate mutase 1			MMP1439	1221	406	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1411701	1412642	-							MMP1440	942		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1411701	1412642	-	CAF30996.1			conserved hypothetical protein			MMP1440	942	313	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1412750	1413439	+					mobB		MMP1441	690		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1412750	1413439	+	CAF30997.1			ATP/GTP-binding site motif A (P-loop):Molybdopterin-guanine dinucleotide biosynthesis protein	mobB		MMP1441	690	229	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1413550	1413837	+							MMP1442	288		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1413550	1413837	+	CAF30998.1			ArsR family transcriptional regulator			MMP1442	288	95	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1414018	1415142	+							MMP1443	1125		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1414018	1415142	+	CAF30999.1			GTP1/OBG family:ATP/GTP-binding site motif A (P-loop):TGS domain:Small GTP-binding protein domain			MMP1443	1125	374	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1415153	1416040	+							MMP1444	888		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1415153	1416040	+	CAF31000.1			Metallopeptidase family M24:Methionine aminopeptidase:Methionine aminopeptidase, subfamily 2			MMP1444	888	295	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1416060	1416629	+					guaA		MMP1445	570		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1416060	1416629	+	CAF31001.1			GMP synthase (glutamine-hydrolyzing)	guaA		MMP1445	570	189	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1416669	1417241	-							MMP1446	573		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1416669	1417241	-	CAF31002.1			Zn-finger, ZPR1 type:Zn-finger, ZPR1-related type			MMP1446	573	190	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1417426	1418064	+							MMP1447	639		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1417426	1418064	+	CAF31003.1			Cro repressor family Helix-turn-helix motif containing protein			MMP1447	639	212	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1418070	1418336	+					ehaA		MMP1448	267		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1418070	1418336	+	CAF31004.1			conserved hypothetical protein	ehaA		MMP1448	267	88	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1418323	1418814	+					ehaB		MMP1449	492		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1418323	1418814	+	CAF31005.1			conserved hypothetical protein	ehaB		MMP1449	492	163	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1418815	1419081	+					ehaC		MMP1450	267		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1418815	1419081	+	CAF31006.1			conserved hypothetical protein	ehaC		MMP1450	267	88	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1419087	1419365	+					ehaD		MMP1451	279		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1419087	1419365	+	CAF31007.1			conserved hypothetical protein	ehaD		MMP1451	279	92	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1419374	1419628	+					ehaE		MMP1452	255		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1419374	1419628	+	CAF31008.1			conserved hypothetical protein	ehaE		MMP1452	255	84	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1419630	1420103	+					ehaF		MMP1453	474		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1419630	1420103	+	CAF31009.1			conserved hypothetical protein	ehaF		MMP1453	474	157	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1420103	1420789	+					ehaG		MMP1454	687		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1420103	1420789	+	CAF31010.1			conserved hypothetical protein	ehaG		MMP1454	687	228	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1420811	1421473	+					ehaH		MMP1455	663		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1420811	1421473	+	CAF31011.1			putative transmembrane subunit of a hydrogenase	ehaH		MMP1455	663	220	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1421483	1421692	+					ehaI		MMP1456	210		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1421483	1421692	+	CAF31012.1			conserved hypothetical protein	ehaI		MMP1456	210	69	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1421694	1422572	+					ehaJ		MMP1457	879		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1421694	1422572	+	CAF31013.1			energy conserving hydrogenase A integral membrane subunit	ehaJ		MMP1457	879	292	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1422581	1422832	+					ehaK		MMP1458	252		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1422581	1422832	+	CAF31014.1			conserved hypothetical protein	ehaK		MMP1458	252	83	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1422837	1423136	+					ehaL		MMP1459	300		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1422837	1423136	+	CAF31015.1			conserved hypothetical protein	ehaL		MMP1459	300	99	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1423152	1423562	+					ehaM		MMP1460	411		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1423152	1423562	+	CAF31016.1			conserved hypothetical protein	ehaM		MMP1460	411	136	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1423585	1424055	+					ehaN		MMP1461	471		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1423585	1424055	+	CAF31017.1			energy conserving hydrogenase A small subunit	ehaN		MMP1461	471	156	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1424070	1425197	+					ehaO		MMP1462	1128		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1424070	1425197	+	CAF31018.1			energy conserving hydrogenase A large subunit	ehaO		MMP1462	1128	375	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1425226	1426407	+					ehaP		MMP1463	1182		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1425226	1426407	+	CAF31019.1			polyferredoxin	ehaP		MMP1463	1182	393	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1426400	1426885	+					ehaQ		MMP1464	486		
