# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3001346	3002614	+					pyrC	2793932	DVU2902	1269		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3001346	3002614	+	YP_012114.1	WP_010940162.1		dihydroorotase	pyrC	2793932	DVU2902	1269	422	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3002932	3004260	+						2793933	DVU2903	1329		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3002932	3004260	+	YP_012115.1	WP_010940163.1		HD domain-containing protein		2793933	DVU2903	1329	442	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3004734	3005828	+						2793934	DVU2904	1095		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3004734	3005828	+	YP_012116.1	WP_010940164.1		23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN		2793934	DVU2904	1095	364	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3006122	3007300	-						2793935	DVU2905	1179		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3006122	3007300	-	YP_012117.1	WP_010940165.1		iron-containing alcohol dehydrogenase		2793935	DVU2905	1179	392	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3007579	3008982	-					umuC	2794047	DVU2906	1404		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3007579	3008982	-	YP_012118.1	WP_010940166.1		umuC protein	umuC	2794047	DVU2906	1404	467	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3009177	3009671	-					umuD	2794048	DVU2907	495		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3009177	3009671	-	YP_012119.1	WP_010940167.1		umuD protein	umuD	2794048	DVU2907	495	164	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3009966	3010718	+						2794049	DVU2908	753		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3009966	3010718	+	YP_012120.1	WP_010940168.1		hypothetical protein		2794049	DVU2908	753	250	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3010822	3011235	+						2794050	DVU2909	414		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3010822	3011235	+	YP_012121.1	WP_010940169.1		MarR family transcriptional regulator		2794050	DVU2909	414	137	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3011248	3011853	+						2794051	DVU2910	606		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3011248	3011853	+	YP_012122.1	WP_010940170.1		hypothetical protein		2794051	DVU2910	606	201	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3012054	3012815	-						2794052	DVU2911	762		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3012054	3012815	-	YP_012123.1	WP_010940171.1		hemolysin A		2794052	DVU2911	762	253	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3013017	3013232	+					rpmE	2794053	DVU2912	216		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3013017	3013232	+	YP_012124.1	WP_010940172.1		50S ribosomal protein L31	rpmE	2794053	DVU2912	216	71	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3013347	3014354	+						2794054	DVU2913	1008		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3013347	3014354	+	YP_012125.1	WP_010940173.1		lipoprotein		2794054	DVU2913	1008	335	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3014361	3015434	+					prfA	2794055	DVU2914	1074		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3014361	3015434	+	YP_012126.1	WP_010940174.1		peptide chain release factor 1	prfA	2794055	DVU2914	1074	357	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3015745	3015909	+						2794056	DVU2915	165		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3015745	3015909	+	YP_012127.1	WP_010940175.1		hypothetical protein		2794056	DVU2915	165	54	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3016134	3017021	+					hemK	2794057	DVU2916	888		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3016134	3017021	+	YP_012128.1	WP_010940176.1		hemK protein	hemK	2794057	DVU2916	888	295	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3017229	3018155	+					lpxC	2794058	DVU2917	927		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3017229	3018155	+	YP_012129.1	WP_010940177.1		UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	lpxC	2794058	DVU2917	927	308	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3018288	3018524	+						2794059	DVU2918	237		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3018288	3018524	+	YP_012130.1	WP_010940178.1		hypothetical protein		2794059	DVU2918	237	78	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3018487	3019026	-						2794060	DVU2919	540		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3018487	3019026	-	YP_012131.1	WP_010940179.1		hypothetical protein		2794060	DVU2919	540	179	
gene	tRNA	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3019037	3019112	+						2794061	DVU_tRNA-Thr-3	76		
tRNA		GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3019037	3019112	+				tRNA-Thr		2794061	DVU_tRNA-Thr-3	76		
gene	tRNA	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3019119	3019204	+						2794062	DVU_tRNA-Tyr-1	86		
tRNA		GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3019119	3019204	+				tRNA-Tyr		2794062	DVU_tRNA-Tyr-1	86		
gene	tRNA	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3019262	3019338	+						2794063	DVU_tRNA-Gly-5	77		
tRNA		GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3019262	3019338	+				tRNA-Gly		2794063	DVU_tRNA-Gly-5	77		
gene	tRNA	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3019375	3019450	+						2794064	DVU_tRNA-Thr-4	76		
tRNA		GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3019375	3019450	+				tRNA-Thr		2794064	DVU_tRNA-Thr-4	76		
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3019503	3020696	+					tuf	2793957	DVU2920	1194		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3019503	3020696	+	YP_012132.1	WP_010940180.1		elongation factor Tu	tuf	2793957	DVU2920	1194	397	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3020701	3020850	+					rpmG	2793958	DVU2921	150		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3020701	3020850	+	YP_012133.1	WP_010940181.1		50S ribosomal protein L33	rpmG	2793958	DVU2921	150	49	
gene	tRNA	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3020869	3020945	+						2793959	DVU_tRNA-Trp-1	77		
tRNA		GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3020869	3020945	+				tRNA-Trp		2793959	DVU_tRNA-Trp-1	77		
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3020976	3021227	+					secE	2793960	DVU2922	252		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3020976	3021227	+	YP_012134.1	WP_010940182.1		preprotein translocase subunit SecE	secE	2793960	DVU2922	252	83	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3021239	3021790	+					nusG	2793961	DVU2923	552		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3021239	3021790	+	YP_012135.1	WP_010940183.1		transcription antitermination protein NusG	nusG	2793961	DVU2923	552	183	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3021847	3022269	+					rplK	2793962	DVU2924	423		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3021847	3022269	+	YP_012136.1	WP_010940184.1		50S ribosomal protein L11	rplK	2793962	DVU2924	423	140	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3022379	3023086	+					rplA	2793963	DVU2925	708		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3022379	3023086	+	YP_012137.1	WP_010940185.1		50S ribosomal protein L1	rplA	2793963	DVU2925	708	235	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3023255	3023776	+					rplJ	2793964	DVU2926	522		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3023255	3023776	+	YP_012138.1	WP_010940186.1		50S ribosomal protein L10	rplJ	2793964	DVU2926	522	173	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3023830	3024213	+					rplL	2793965	DVU2927	384		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3023830	3024213	+	YP_012139.1	WP_010940187.1		50S ribosomal protein L7/L12	rplL	2793965	DVU2927	384	127	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3024679	3028797	+					rpoB	2793966	DVU2928	4119		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3024679	3028797	+	YP_012140.1	WP_010940188.1		DNA-directed RNA polymerase subunit beta	rpoB	2793966	DVU2928	4119	1372	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3028905	3033062	+					rpoC	2793967	DVU2929	4158		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3028905	3033062	+	YP_012141.1	WP_010940189.1		DNA-directed RNA polymerase subunit beta'	rpoC	2793967	DVU2929	4158	1385	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3033771	3034211	+						2793968	DVU2930	441		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3033771	3034211	+	YP_012142.1	WP_010940190.1		hypothetical protein		2793968	DVU2930	441	146	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3034225	3036426	+						2793969	DVU2931	2202		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3034225	3036426	+	YP_012143.1	WP_010940191.1		sensory box histidine kinase		2793969	DVU2931	2202	733	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3036460	3037386	+						2793970	DVU2932	927		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3036460	3037386	+	YP_012144.1	WP_010940192.1		hypothetical protein		2793970	DVU2932	927	308	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3037398	3038774	+						2793971	DVU2933	1377		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3037398	3038774	+	YP_012145.1	WP_010940193.1		response regulator/sensory box/HDIG domain-containing protein		2793971	DVU2933	1377	458	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3038778	3040196	+						2793972	DVU2934	1419		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3038778	3040196	+	YP_012146.1	WP_010940194.1		sigma-54 dependent transcriptional regulator/response regulator		2793972	DVU2934	1419	472	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3040354	3041106	+					gpmA	2793973	DVU2935	753		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3040354	3041106	+	YP_012147.1	WP_010940195.1		"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase"	gpmA	2793973	DVU2935	753	250	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3041186	3041329	-						2793974	DVU2936	144		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3041186	3041329	-	YP_012148.1	WP_010940196.1		hypothetical protein		2793974	DVU2936	144	47	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3041307	3042662	+						2793975	DVU2937	1356		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3041307	3042662	+	YP_012149.1	WP_010940197.1		TPR domain/response regulator receiver domain-containing protein		2793975	DVU2937	1356	451	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3042908	3044080	+						2793976	DVU2938	1173		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3042908	3044080	+	YP_012150.1	WP_010940198.1		hypothetical protein		2793976	DVU2938	1173	390	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3044106	3044993	+						2796490	DVU2939	888		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3044106	3044993	+	YP_012151.1	WP_010940199.1		hypothetical protein		2796490	DVU2939	888	295	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3045121	3045390	+						2796491	DVU2940	270		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3045121	3045390	+	YP_012152.1	WP_010940200.1		hypothetical protein		2796491	DVU2940	270	89	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3045522	3045821	+						2796492	DVU2941	300		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3045522	3045821	+	YP_012153.1	WP_010940201.1		hypothetical protein		2796492	DVU2941	300	99	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3045921	3047213	+					purB	2796493	DVU2942	1293		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3045921	3047213	+	YP_012154.1	WP_010940202.1		adenylosuccinate lyase	purB	2796493	DVU2942	1293	430	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3047225	3047785	+					pyrE	2796494	DVU2943	561		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3047225	3047785	+	YP_012155.1	WP_010940203.1		orotate phosphoribosyltransferase	pyrE	2796494	DVU2943	561	186	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3047845	3049134	+						2796495	DVU2944	1290		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3047845	3049134	+	YP_012156.1	WP_010940204.1		ErfK/YbiS/YcfS/YnhG family protein		2796495	DVU2944	1290	429	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3049173	3050030	+						2796496	DVU2945	858		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3049173	3050030	+	YP_012157.1	WP_010940205.1		hypothetical protein		2796496	DVU2945	858	285	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3050421	3050663	-						2796497	DVU2946	243		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3050421	3050663	-	YP_012158.1	WP_010940206.1		hypothetical protein		2796497	DVU2946	243	80	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3050747	3052816	-						2796498	DVU2947	2070		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3050747	3052816	-	YP_012159.1	WP_010940207.1		anaerobic ribonucleoside triphosphate reductase		2796498	DVU2947	2070	689	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3053486	3054334	+						2796499	DVU2948	849		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3053486	3054334	+	YP_012160.1	WP_010940208.1		flagellin N-terminal domain-containing protein		2796499	DVU2948	849	282	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3054538	3054891	+						2796500	DVU2949	354		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3054538	3054891	+	YP_012161.1	WP_010940209.1		hypothetical protein		2796500	DVU2949	354	117	
gene	pseudogene	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3054878	3056595	-						2796501	DVU2950	1718		pseudo
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3056772	3058484	+					glnS	2796502	DVU2951	1713		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3056772	3058484	+	YP_012162.1	WP_010940210.1		glutaminyl-tRNA synthetase	glnS	2796502	DVU2951	1713	570	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3058744	3059781	-						2796503	DVU2952	1038		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3058744	3059781	-	YP_012163.1	WP_010940211.1		hypothetical protein		2796503	DVU2952	1038	345	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3060107	3061669	+						2796504	DVU2953	1563		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3060107	3061669	+	YP_012164.1	WP_010940212.1		GntR family transcriptional regulator		2796504	DVU2953	1563	520	
gene	tRNA	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3061754	3061828	+						2796505	DVU_tRNA-Gln-2	75		
tRNA		GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3061754	3061828	+				tRNA-Gln		2796505	DVU_tRNA-Gln-2	75		
gene	tRNA	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3061846	3061923	+						2796506	DVU_tRNA-Glu-3	78		
tRNA		GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3061846	3061923	+				tRNA-Glu		2796506	DVU_tRNA-Glu-3	78		
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3062063	3063742	+						2796507	DVU2954	1680		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3062063	3063742	+	YP_012165.1	WP_010940213.1		diguanylate cyclase		2796507	DVU2954	1680	559	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3063944	3064087	-						2796508	DVU2955	144		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3063944	3064087	-	YP_012166.1	WP_010940214.1		hypothetical protein		2796508	DVU2955	144	47	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3064162	3065199	-						2796270	DVU2956	1038		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3064162	3065199	-	YP_012167.1	WP_010940215.1		sigma-54 dependent transcriptional regulator		2796270	DVU2956	1038	345	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3065309	3065449	+						2796271	DVU2957	141		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3065309	3065449	+	YP_012168.1	WP_010940216.1		hypothetical protein		2796271	DVU2957	141	46	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3065446	3066444	+						2796272	DVU2958	999		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3065446	3066444	+	YP_012169.1	WP_010940217.1		hypothetical protein		2796272	DVU2958	999	332	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3066457	3066873	+						2796273	DVU2959	417		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	3066457	3066873	+	YP_012170.1	WP_010940218.1		hypothetical protein		2796273	DVU2959	417	138	
